"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PSD3",76.8814084841439,2.22183405098426,0.607051701066387,3.66004089450906,0.000252174999287745,0.00660722250881079
"PSMA6",3765.76878978384,2.06816436323823,0.41160602213901,5.02462124458364,5.04427045344472e-07,4.07424701146908e-05
"PSMA6P4",46.5995390465388,2.03802991306635,0.664811266467893,3.06557667696322,0.00217250664318469,0.0325194043719752
"PTAFR",1059.42239276813,2.23008470490594,0.447712591656163,4.98106317862646,6.32358889367776e-07,4.90886970397589e-05
"PTGER2",5785.86977611324,2.08728379586724,0.581332472376717,3.59051643431098,0.000330023419852225,0.00810013364313771
"PTGS2",10016.5323789878,3.42138476905644,0.605254548840294,5.65280306544086,1.57852131370707e-08,2.27116557980785e-06
"RAB5A",3516.12884411578,2.01568540178607,0.455329984746741,4.42686725959243,9.56115284434399e-06,0.000476605919674071
"RALGPS2",234.010954907905,-2.0207929119003,0.465635012455742,-4.33986461035804,1.42570528163259e-05,0.000658920288621673
"RAMP1",353.465628726412,3.01269148867047,0.655474589001955,4.5961987531167,4.30268296550299e-06,0.000243429758285576
"RAP1GAP2",333.094194878125,-2.15129200714962,0.497796657406927,-4.32162806868957,1.54882110567306e-05,0.000700537242647244
"RAPGEF2",989.901875863019,2.1808837120066,0.409139511777925,5.33041578538705,9.79881645285431e-08,1.02213904123837e-05
"RASGRF2",98.2540012190173,-2.14874067856421,0.551803735730862,-3.89403068414935,9.85921703789413e-05,0.00308146689817328
"RFNG",20.5429125158594,-2.89137444144501,0.99206899558536,-2.91448926870151,0.00356271057283463,0.0460585898223161
"RFX3",149.538142484045,-2.31286974278489,0.510413262245299,-4.53136686262934,5.86032657739904e-06,0.000311493154703153
"RGL1",572.950445842188,2.55408270909258,0.489840576100683,5.21411012828713,1.84701719792824e-07,1.73183803558552e-05
"RGMA",39.1436131483105,2.95251527258934,0.735651919786327,4.01346777351837,5.98331746435602e-05,0.0020718167734461
"RGS13",72.4943574362939,2.37720088489205,0.638120459556188,3.72531682583158,0.000195070061366868,0.00534600874255013
"RIC3",84.6345647447463,-3.44110817354371,0.709849224015874,-4.84766068218841,1.24925838023639e-06,8.91030870348089e-05
"RIN2",5479.83587790076,3.52648537975545,0.576040237228237,6.12194279469786,9.24412145908742e-10,1.85774646624729e-07
"RND1",27.6341948820812,3.00324940760159,0.899154740821242,3.3400807127576,0.000837540445442538,0.0162730500982957
"RNF144A",100.838660780726,-2.13875041561382,0.594253246957682,-3.59905549790985,0.000319375032800817,0.00789715173416644
"RNF144B",3806.83768661596,2.49688677050121,0.441698915143136,5.65291578697238,1.57748606185036e-08,2.27116557980785e-06
"RNU5B-1",19.7515230800457,4.05451549681406,1.26683053511415,3.20051923633867,0.0013718021211957,0.0232214893886869
"RP2",2012.29801298381,2.44792848532039,0.442568940974323,5.53118002345858,3.1808366779363e-08,4.11536156238425e-06
"RPS2P44",39.4785656331485,-2.94035390269279,0.860459692706854,-3.41718958786199,0.000632712015157155,0.0131489955556185
"RPSAP53",49.9480586397013,2.11249625105358,0.650318166935921,3.24840417884517,0.00116054290033331,0.0205839118029362
"RPSAP6",49.701258593269,-2.18656290149314,0.676741437900195,-3.23101672076952,0.00123350723709596,0.021579911726553
"RRAD",37.4506776376489,-2.62496395323393,0.906543484268432,-2.89557423199863,0.00378465505817567,0.0480549966827688
"RRN3P4",43.4037111850893,4.22802917132253,0.772124628439489,5.47583772825332,4.35446595501806e-08,5.26637947748199e-06
"RSAD2",7837.29068951889,7.9506608486083,0.718805228559958,11.0609390871245,1.94055033281502e-28,8.09694626367067e-25
"RTL5",41.9328647423548,-2.61395395262413,0.775657681776114,-3.36998396849324,0.000751725569534812,0.0150435248867338
"RTN1",21.6742817780222,-3.81841597937979,1.10817636008095,-3.44567536082513,0.000569634237372028,0.0121731055335969
"RTP4",152.604288982789,2.34448615922834,0.592132075986735,3.95939732756661,7.51391387683148e-05,0.00246379612189229
"RUNDC3B",54.4845655169731,-2.91295327740639,0.866702657299704,-3.36096036267153,0.000776719712715656,0.0153960237591737
"S100B",129.75758236535,-3.71206530690222,0.766235964874762,-4.8445459063109,1.26901575693877e-06,9.01271190779065e-05
"SAMD12",46.4559056990294,-2.73802588383397,0.790204350059448,-3.46495926481294,0.000530311798996137,0.0115547048632448
"SAMD9",3740.98134543482,2.57143517464722,0.469222543243394,5.48020382156568,4.24836137013685e-08,5.17555848668497e-06
"SAMD9L",1534.22131417396,2.79052077959537,0.656775395650127,4.24882052232346,2.14899002634366e-05,0.000928442177302072
"SCAT1",30.9972218194594,2.81935215879517,0.829716059011586,3.39797226795125,0.000678873014306575,0.0138682871588455
"SCD",228.289986643892,2.82775138769577,0.517770608603711,5.46139804134782,4.72399530405979e-08,5.59173628544382e-06
"SCML4",269.033135993713,-2.03517884305416,0.491917407895421,-4.13723688242972,3.51513169157543e-05,0.00139022625432213
"SCN3A",21.0592755694444,-2.92791320475478,0.99286921972029,-2.94894145835202,0.00318864370862424,0.0430222016951807
"SDC2",1196.77432557174,3.39603716599022,0.443115720517491,7.66399612729645,1.80235331032391e-14,1.03728540514849e-11
"SDC4",1716.3590162144,2.79615575994153,0.463855965151852,6.02806899125714,1.65930221735765e-09,2.97782301158056e-07
"SDCBP",20626.9583958335,2.02785690731514,0.434987877585578,4.66186993203318,3.13349211581205e-06,0.000188122242492457
"SDS",73.9711854180944,-2.54325704071158,0.620315848874687,-4.09993883813431,4.13259340131979e-05,0.00154995469366353
"SEC31B",86.2117716808903,-2.04092559975964,0.587072884124543,-3.47644330874371,0.000508111638913201,0.0112026198856821
"SEMA4C",183.57652468715,-2.15162038819252,0.532360437083912,-4.04166094681707,5.30739343779538e-05,0.00189274351446164
"SERPINB10",48.5648180214131,3.39761020513991,0.74705639612727,4.547996942069,5.41589223536807e-06,0.000294830792392259
"SERPINB2",52962.8081841775,3.96398777276885,0.457924748534674,8.65641742546854,4.8682343650457e-18,4.06254157763064e-15
"SERPINB8",2759.96350595535,2.09355332868927,0.453682338683952,4.61457974044631,3.93891527118085e-06,0.000228781946017336
"SERPINB9",19314.3833483075,2.33620915533564,0.444699126750975,5.25346018195328,1.49267957905072e-07,1.45689018563489e-05
"SERPINB9P1",315.507161838116,3.45429875390598,0.461336224428545,7.48759488415374,7.01471502846446e-14,3.34501696643062e-11
"SGIP1",28.5761365645308,3.44323467522981,0.964032562118967,3.57169955718248,0.000354672148203594,0.00851316323959246
"SGPP2",94.3930554042308,3.20693219884042,0.777355719204897,4.12543719639777,3.70031151710676e-05,0.00144061986096182
"SH3BP5-AS1",86.5234037608102,-2.21980215806347,0.634714458029773,-3.49732408011311,0.000469950549954687,0.0105268468298083
"SLAMF7",4423.43158059379,3.06057365741387,0.704624539906749,4.34355246528727,1.4019697610929e-05,0.000652464388353317
"SLC16A10",88.6011962186638,-3.09186457229305,0.667630645009927,-4.63110043764854,3.63727366526323e-06,0.000215269849195898
"SLC1A3",161.050796389139,3.42196772216932,0.693762940172042,4.93247408303581,8.11945556093623e-07,6.0226581441234e-05
"SLC22A15",50.306320233114,-2.1953099568303,0.732633680076782,-2.99646333021466,0.00273131085696758,0.0381788762167411
"SLC2A6",1275.38433749437,2.80759986528471,0.442819663561843,6.34027821326099,2.29350617694587e-10,5.1727862288144e-08
"SLC32A1",48.6998416085358,2.27177521746273,0.716439143612488,3.17092559461198,0.00151954059117045,0.0253118262975889
"SLC35E4",100.2563531979,-3.15363653443268,0.657677179459383,-4.79511321500466,1.62582982492839e-06,0.000110305283650629
"SLC35G1",113.097147258944,2.60045207527107,0.735473998348969,3.53574984446588,0.000406619538673687,0.00946510474262738
"SLC43A3",2704.96373978401,2.06009926227545,0.514082714117633,4.0073303491859,6.14089421323873e-05,0.00211759347973046
"SLC45A3",45.9481780593536,2.47530373424696,0.681969750737215,3.62963860430925,0.00028381830197213,0.00718805380867201
"SLC4A2",62.3668541529115,-2.39330094882058,0.64527404361733,-3.70896826316463,0.000208105507770441,0.00561111619497359
"SLC6A6",1129.46232839667,2.05392141188898,0.493720221578761,4.16009173236046,3.18119798612949e-05,0.0012785107182653
"SLC7A11",3635.52155683527,2.86692816591123,0.580624848480003,4.93766013186736,7.90654782741786e-07,5.9175014905652e-05
"SLC8A1-AS1",16.996298598438,-3.68397851799534,1.2082962151006,-3.04890346585139,0.00229678271590025,0.033625704849452
"SLFN5",6049.05859868491,2.27123662697686,0.627131152887039,3.62162940960766,0.000292753297346883,0.00739191003437137
"SLPI",53.1293077046419,3.0855768816594,0.734010174693043,4.20372494557009,2.62557967155879e-05,0.00109552311795791
"SMPDL3A",1595.93146054425,4.03870009914225,0.46635229699547,8.66019128706357,4.7097325849967e-18,4.06254157763064e-15
"SNX10",1721.78272965561,2.20322066683312,0.457185494228824,4.81909573826154,1.44210344191109e-06,0.000100286276856234
"SNX29P1",83.244401382533,-2.00053911210102,0.581891418645372,-3.43799383871001,0.000586041032824717,0.012491730316532
"SOD2",70424.0187953718,3.34706554373984,0.498425609711312,6.71527601817743,1.87710555851524e-11,5.09229051963321e-09
"SORL1-AS1",27.1134999083803,-2.62264661654913,0.87310651559291,-3.00381061154736,0.00266621236667736,0.0373941885712984
"SPARC",618.017652578295,2.02836834975696,0.595005361429608,3.40899171880307,0.000652034589968747,0.0134351324772573
"SPATS2L",148.311016891115,2.57938490149191,0.652390871664729,3.95374155820115,7.69385125955155e-05,0.0025116262432917
"SPG7",150.866206458577,-2.71936845573951,0.555554458579743,-4.894872885534,9.83692907943891e-07,7.20080466385243e-05
"SPICE1",61.2955496124137,-2.07248501660486,0.649852636928222,-3.18916150960202,0.00142686133331155,0.0240063665856549
"SPIN3",53.7279058477137,-2.08594300468007,0.678234255135633,-3.07554947112325,0.00210115068414322,0.031764678368071
"SPINK1",15.5728354142262,3.13477986597091,1.05946112015346,2.9588437049175,0.00308795673284479,0.0418667732503489
"SPON1",76.0969532999175,2.22379074597819,0.697603387777386,3.18775795092301,0.00143380505486706,0.02407465429148
"ST18",29.9945691227594,2.77800245620035,0.907715539360031,3.06043285119799,0.00221017314636186,0.0328982722253877
"ST20-AS1",91.1356217700768,2.58079172763674,0.590848510533913,4.36794149705928,1.25423077214796e-05,0.00059311010778368
"ST3GAL6-AS1",29.9968337598166,4.29493167013277,0.985847485027856,4.35658835201209,1.32105382370373e-05,0.000621081361059584
"ST6GALNAC1",81.9248785125419,2.4896191404881,0.751389814976291,3.31335225852995,0.000921847957765175,0.0174440390193886
"STAT1",8278.58277497484,2.85513429755407,0.697099403113111,4.09573481888464,4.2083142426374e-05,0.00156860326850562
"STEAP4",339.273677141325,2.73763906165861,0.673411011876627,4.06533159300365,4.79642182360077e-05,0.00174913293019894
"STK39",100.901489582284,-2.26189174489976,0.552339772924503,-4.09510930730842,4.21969254215104e-05,0.00156860326850562
"STMN3",163.923567101787,-2.15808797773986,0.500756779813695,-4.30965303863239,1.63510874660458e-05,0.000732947601098758
"STON2",127.930343400671,2.06297766653847,0.565542170022106,3.64778751416155,0.000264508245165709,0.00682292401055302
"STX11",9810.30415230379,2.71622215285124,0.530713933334727,5.11805321519247,3.08705511051704e-07,2.66958289090826e-05
"SUCNR1",39.5352525993758,2.15549401599742,0.712884473973181,3.02362317415053,0.00249767330020251,0.0357514300003258
"TAMALIN",90.4238832959831,-2.17765929786886,0.612822477454369,-3.5534912278589,0.000380153875417878,0.00902308536469875
"TCN1",131.165011359189,5.99805720211925,0.786866436533785,7.62271323776524,2.48398300422249e-14,1.33734439807979e-11
"TDRD7",431.287188626148,3.18211227753073,0.727611258843094,4.37336866198347,1.22343860633672e-05,0.000583405438278853
"TEP1",64.3051005280644,-2.11142089488529,0.675585298796215,-3.12532096042868,0.00177611152039241,0.0284211901010061
"TFPI",120.236120646553,2.87356701206535,0.526556461073878,5.4572818386938,4.8347861871263e-08,5.6654909328133e-06
"THAP2",252.381337648195,2.06321989940288,0.588638769680846,3.50506967205292,0.00045648780569055,0.0103656890843201
"THBD",3019.04233112069,-2.17961173579503,0.527793333516167,-4.12966893930702,3.63285974483795e-05,0.00141996321174111
"TIMP2",157.022255267695,-2.41448317402189,0.539731378533888,-4.47349046220089,7.69529921710446e-06,0.000393970993660962
"TKTL1",173.074251400128,2.10493582529872,0.677715717573427,3.10592741280294,0.0018968327197169,0.029642451397074
"TLCD3A",52.7553333904012,2.12115352734582,0.69556975506236,3.0495194937791,0.00229207757483805,0.0335862815838867
"TLR4",4231.55325656913,3.03660545185297,0.43086026963823,7.0477731780715,1.81803668873822e-12,6.59631137718279e-10
"TLR7",319.125277670597,2.58101806640204,0.443309576218359,5.82215725728136,5.80928481189629e-09,9.30855077448345e-07
"TMEM119",87.7153947850307,2.73336143250497,0.573229276737148,4.76835629900729,1.85735084737207e-06,0.000122044037963149
"TMEM156",235.139247565673,-2.18280074561903,0.538606960262419,-4.05267831027569,5.06346048162514e-05,0.00182131800513629
"TMEM176B",89.8286569620317,2.31087238072557,0.672875600958824,3.43432333916204,0.000594035141367852,0.01259777193066
"TMEM181",278.081296486464,-2.37460112354016,0.477786442014644,-4.97000524654356,6.69510900001343e-07,5.12575088120294e-05
"TMEM259",92.6284054378023,-2.27394883565781,0.690245890020966,-3.2944040211362,0.000986306211616405,0.0182499453125031
"TNFAIP6",6613.39596229423,4.21772372077148,0.660625148924134,6.38444317119971,1.72022248270195e-10,4.04373425863318e-08
"TNFRSF21",715.608471334431,2.33069454385153,0.468520504010535,4.97458387391967,6.53879486358872e-07,5.05242992005999e-05
"TNFRSF4",372.140529803235,2.52064484083312,0.532992864574839,4.72922811610959,2.25375044657269e-06,0.000143023174727369
"TNFRSF9",494.292630003354,3.28787142723763,0.478521117167295,6.87090142792624,6.37974677505172e-12,1.97181432732617e-09
"TNFSF10",1519.5410790775,2.97231704872918,0.620029518451676,4.79383151975019,1.63625706572091e-06,0.000110563281080494
"TNFSF15",79.6498100769144,-2.62424122689647,0.837351076174851,-3.13397964314372,0.00172452819373798,0.0278090585057845
"TNFSF18",29.8662688551952,4.13023706626784,0.894550199081078,4.61711044333857,3.89120203941072e-06,0.000227077489642534
"TNFSF8",6449.6798553881,2.27195843401023,0.428426281947649,5.30303235292144,1.13894726604616e-07,1.16619815155279e-05
"TNIP1",12288.0508090127,2.94033818615326,0.420306549310957,6.99569918901717,2.6393929636602e-12,9.17738928406017e-10
"TNIP3",249.15470479453,3.93844469861482,0.562086031875559,7.00683609851161,2.43767543119766e-12,8.65634105248701e-10
"TNK2-AS1",53.0730310132788,2.18655129449067,0.72470211493512,3.01717250361056,0.00255144571190967,0.0361798036803504
"TPST1",905.742415205876,4.78860020560052,0.546246258558974,8.76637620957458,1.84508769665345e-18,1.71080631428589e-15
"TRABD2A",195.958298580114,-2.1052321561663,0.555727816285524,-3.7882432631097,0.000151716261978438,0.00432845198704296
"TRAF1",4102.78275528237,2.30773104319817,0.446318828248413,5.17058859527595,2.33357805785543e-07,2.10526582624903e-05
"TRAF3IP3",684.806117756483,-2.38119480770026,0.435978117087096,-5.46173010611118,4.71516558498455e-08,5.59173628544382e-06
"TRAFD1",2166.31707659463,2.44504796613239,0.458668212266751,5.33075521856832,9.78051756180664e-08,1.02213904123837e-05
"TRANK1",854.788988158391,2.08165384418415,0.661014806169369,3.14917884555036,0.001637299600806,0.0268170072006399
"TRAPPC12",37.4378426304418,-2.19764023178406,0.74939806755574,-2.93254056412496,0.00336201000095496,0.0445626971061084
"TRAV10",126.737145815158,3.96099942192778,0.847106281857999,4.67591789455266,2.92641683540787e-06,0.000177606898119845
"TRBV28",88.4599982826195,2.73310153069824,0.598055633751502,4.56997873852296,4.87773697773919e-06,0.000272272341667114
"TRBV4-1",89.1462698207051,2.60579045353909,0.872195530817771,2.98762188232712,0.0028115716303223,0.0390392100749411
"TRBV6-6",95.0061903188992,2.38364117988155,0.778185524289418,3.06307571328587,0.00219074623719908,0.0326752052715395
"TREM1",4001.5695391782,2.0819349014117,0.43743015781315,4.75946814417173,1.94103756385933e-06,0.00012634912005773
"TREML1",107.340647124822,2.09066277843132,0.634140478625135,3.29684486151086,0.000977774939020652,0.0182430824216386
"TRIM16",66.5162735182205,2.49001274793245,0.696561786277715,3.5747191376067,0.0003506040575347,0.00845497729592776
"TRIM36",273.147378820197,2.30390823704475,0.484971700514605,4.75060345706783,2.02810499360736e-06,0.000131197954819019
"TRIM5",219.928971681533,2.3311073781954,0.765886620553859,3.04367162924147,0.00233710087006391,0.0340368355334788
"TRIM66",37.5472417563644,-2.35193085050772,0.769480133286971,-3.05651926380611,0.00223923091311106,0.0331025367048925
"TRIP10",360.843611037899,3.11772301850173,0.483609846572808,6.44677324210013,1.14256534950353e-10,2.76368343234983e-08
"TRMT13",175.439698040593,-2.24829527439693,0.507594879274168,-4.42931039338274,9.45348832813114e-06,0.000473809970560086
"TRNC",30.0731709668475,-3.89369509343284,0.95706528011461,-4.06836939374351,4.73432856459812e-05,0.00173280578384085
"TRNN",103.131329979774,-4.60264092988857,0.670684472636159,-6.86260248697523,6.76171937937807e-12,2.0152338650325e-09
"TRNS1",1085.32288628988,-4.6681855500696,0.432031024880755,-10.8052090734874,3.25215296647876e-27,9.04640550175507e-24
"TRNY",41.0592741828015,-3.29731108509771,0.788316211014743,-4.18272647324265,2.88033854959623e-05,0.0011840603545015
"TSLP",16.3510440019455,6.4171537044984,1.75084679224667,3.66517146612466,0.000247172925392662,0.00652739893165114
"TUBB2A",229.03997686212,2.27589685074855,0.702391428221407,3.24021159613461,0.00119441030129655,0.0210590818210229
"TUBB6",1035.99836064504,2.12549302919661,0.64223378091236,3.30953165711266,0.000934521973809336,0.0176239228733083
"TXN",2547.73906047825,2.10979196431614,0.519805847066442,4.05880768025771,4.93239138458149e-05,0.00178960026540576
"TXNP1",29.4965520246586,4.12672765333875,1.06063317191158,3.89081518721608,9.99080084518551e-05,0.00311094153183108
"TXNP4",266.787381139552,2.49780111335173,0.61936192895675,4.03286188022408,5.51016686910621e-05,0.00194428509609688
"TXNP5",142.94584808313,2.36422565821599,0.624586768505108,3.78526375746728,0.000153545638447745,0.00437316843974892
"TXNRD1",4838.87324925622,2.25928772612166,0.552728530158701,4.08751783714324,4.36013162240854e-05,0.00161353873121948
"UBE2FP1",238.031731474243,2.32664760187177,0.658874400475403,3.53124601622555,0.00041360686216201,0.00960097152918491
"ULBP2",48.0755024631353,2.0853793121272,0.713147519358978,2.9241906555346,0.00345353150411719,0.0451366020389317
"UPB1",154.670105572858,3.71452707577499,0.524505021596359,7.08196665967015,1.42122855684135e-12,5.27117880304048e-10
"USP18",635.421238503516,5.80729345217685,1.65437608010211,3.51026197853298,0.000447665397589035,0.0102152788219358
"USP3-AS1",52.3988631300678,-2.02251794239155,0.687090060920711,-2.94359947469092,0.00324419547335144,0.0434555557385519
"USP41",202.939398818942,5.88434162322047,1.85572617568357,3.17091050410653,0.00151961952966951,0.0253118262975889
"VASH2",96.8497703361549,2.50822019215188,0.632242571306209,3.96718017100607,7.27280125641522e-05,0.00241992678273364
"VCAM1",39.7009291190932,2.60576729841667,0.749258186660668,3.47779623207079,0.000505554084480827,0.0111757585032914
"VIPR2",31.3559783379018,2.61285958547784,0.827692340377997,3.15680048976238,0.00159510443045396,0.026177279197912
"VNN3",105.955365407901,2.90262295732975,0.652636309264789,4.44753519858499,8.68612291354927e-06,0.000440642527134156
"VPREB3",13.7709850793365,-4.31522707874248,1.4207175619683,-3.03735745531577,0.00238662253341552,0.0346673020737207
"VSIG4",106.129850739717,2.04314963472537,0.59108139463805,3.456629921462,0.000546975465216249,0.0117946001478801
"WASL-DT",102.352976584213,2.49404864101397,0.588318231243061,4.2392849797367,2.24232854111186e-05,0.000959601624388639
"WI2-87327B8.2",79.3660560711993,2.11135479209106,0.723157358288661,2.91963397439188,0.00350442724267297,0.0455468621093147
"XAF1",2604.13134296336,3.64940651688245,0.603413473620549,6.04793674059945,1.467125365879e-09,2.6908046545627e-07
"XCR1",127.0799764152,3.8586862713047,0.822083979782639,4.69378599534921,2.68194599899592e-06,0.000166400292651457
"XIRP1",13.5294071169498,4.51697626647354,1.31780599701003,3.42764889272178,0.000608832331798457,0.0127655924845681
"YPEL3",69.2318135479674,-2.27397389749102,0.67358296233442,-3.37593737467789,0.000735646620091568,0.014739426277705
"ZBTB18",254.685524525457,-2.16202794852616,0.501296658950558,-4.31287125083234,1.61147969277329e-05,0.000724948681196395
"ZDHHC16",87.2513679573679,-2.00586487468194,0.624618471108413,-3.21134415241106,0.00132115609703684,0.0225461096723363
"ZFP14",33.6771493391167,-2.3174092650309,0.793138488323315,-2.92182172363098,0.00347990665409469,0.0453747203569065
"ZHX2",1887.38495765744,2.51281010619448,0.571397919230697,4.39765358189895,1.09427449551291e-05,0.00053401875234241
"ZMAT1",68.1293606114387,-2.45772985881785,0.645897600003369,-3.80513855262045,0.000141724835198076,0.00412103739501932
"ZNF204P",29.7983412361856,-3.02766547071822,0.904450286963117,-3.34752005097399,0.00081538088996414,0.015937298591418
"ZNF439",36.9314042458981,-3.36268474827558,0.830934795244619,-4.04686958293236,5.19071418466097e-05,0.00185509678248376
"ZNF521",24.5422211290785,2.94036294634357,1.00596270115388,2.92293436224908,0.00346749604188226,0.0452482478022009
"ZNF540",71.7159314914331,-2.1976736218438,0.600534810364335,-3.65952744772698,0.000252680778563032,0.00661009748309875
"ZNF573",53.7510202137539,-2.20610213377498,0.661376797279538,-3.33562069738372,0.000851091994739132,0.016459704973576
"ZNF582-DT",13.7433221073205,-3.75127979501495,1.29717737384273,-2.891878836818,0.00382945599241405,0.0484466503050477
"ZNF609",48.8522492126464,-2.11943995613204,0.734355690612904,-2.88612178434012,0.00390021206011084,0.0491650598816087
"ZNF740",87.8116170970563,-2.12384249546249,0.58980147868855,-3.60094467749547,0.000317063044149254,0.00787467590305215
"ZNF783",85.1995982152818,-3.24986733136562,0.851318120953289,-3.81745348933308,0.000134836195676663,0.00396200018634421
"ZSWIM3",25.1583710027102,-2.83186699061155,0.958474281347218,-2.95455709738097,0.00313118207118049,0.0423153269376538
